artist_name, tag_name, tag_count_pct
Project Swirl,techno,0.133333
Project Swirl,minimal techno,0.166667
Prompt,minimal,0.154799
Prompt,minimal techno,0.154799
Prompt,electronic,0.128483
Prompt,idm,0.128483
Prompt,deep house,0.154799
Prosumer & Murat Tepeli,minimal,0.140625
Prosumer & Murat Tepeli,minimal techno,0.125
Prosumer & Murat Tepeli,House,0.109375
Prosumer & Murat Tepeli,tech house,0.109375
Prosumer & Murat Tepeli,deep house,0.15625
psyCodEd,minimal,0.166667
psyCodEd,techno,0.111111
psyCodEd,minimal techno,0.222222
psyCodEd,under 2000 listeners,0.222222
Psyk,minimal,0.14053
Psyk,techno,0.203666
Psyk,minimal techno,0.171079
Public Lover,minimal,0.139175
Public Lover,minimal techno,0.257732
Public Lover,electronic,0.162371
Pushkarev,minimal,0.178891
Pushkarev,minimal techno,0.135957
Pushkarev,deep,0.150268
Pushkarev,dub techno,0.109123
Q-Man,techno,0.117647
Q-Man,electronic,0.147059
Q-Man,dance,0.117647
Quadrant,techno,0.126897
Quadrant,dub techno,0.137931
Quadrant,Drum and bass,0.131034
Quantec,minimal,0.145763
Quantec,minimal techno,0.101695
Quantec,ambient,0.125424
Quantec,dub,0.125424
Quantec,dub techno,0.338983
Radio Slave,minimal,0.21692
Radio Slave,techno,0.199566
Radio Slave,minimal techno,0.10846
Radio Slave,House,0.106291
Rainer Weichhold,minimal,0.19407
Rainer Weichhold,techno,0.269542
Rainer Weichhold,minimal techno,0.134771
Rainer Weichhold,electronic,0.148248
Ramiro Lopez,minimal,0.116203
Ramiro Lopez,minimal techno,0.163666
Ramiro Lopez,electronic,0.139116
Ramiro Lopez,House,0.116203
Ramiro Lopez,tech house,0.163666
Ramiro Lopez,deep house,0.116203
Ramiro Lopez,spotify,0.116203
Ramon Tapia,minimal,0.226757
Ramon Tapia,techno,0.1678
Ramon Tapia,minimal techno,0.136054
Ramon Tapia,tech house,0.179138
Rampa,minimal,0.114286
Rampa,minimal techno,0.114286
Rampa,House,0.142857
Random Logic,minimal techno,0.131579
Raudive,minimal,0.309598
Raudive,techno,0.232198
Raudive,minimal techno,0.160991
Raumheld,electronic,0.173134
Raumheld,electro,0.191045
Raumheld,electropunk,0.298507
Ray Okpara,minimal,0.201613
Ray Okpara,minimal techno,0.145161
Ray Okpara,House,0.118952
Ray Okpara,tech house,0.181452
Ray Okpara,deep house,0.173387
Rebekah,techno,0.172414
Rebekah,minimal techno,0.172414
Rebekah,electronic,0.103448
Reboot,minimal,0.162338
Reboot,House,0.105519
Reboot,tech house,0.113636
Rechenzentrum,minimal,0.149362
Rechenzentrum,electronic,0.182149
Rechenzentrum,idm,0.100182
Recondite,techno,0.217865
Recondite,House,0.119826
Redshape,minimal,0.156627
Redshape,techno,0.301205
Redshape,minimal techno,0.126506
Redshape,detroit techno,0.123494
Reinhard Voigt,minimal,0.164751
Reinhard Voigt,techno,0.191571
Reinhard Voigt,electronic,0.143678
Reinhard Voigt,Kompakt,0.141762
Rekorder,minimal,0.271739
Rekorder,techno,0.157609
Rekorder,minimal techno,0.184783
Remote_,minimal,0.166667
Remote_,techno,0.141667
Remote_,minimal techno,0.106667
Remote_,dub techno,0.153333
Remute,minimal,0.184843
Remute,techno,0.158965
Repeat Repeat,techno,0.103448
Repeat Repeat,minimal techno,0.137931
Repeat Repeat,electronic,0.103448
Reset Robot,minimal,0.169811
Reset Robot,techno,0.113208
Reset Robot,minimal techno,0.169811
Reset Robot,electronic,0.113208
Reset Robot,tech house,0.188679
Rhadoo,minimal,0.177419
Rhadoo,minimal techno,0.110887
Rhadoo,House,0.201613
Ricardo Tobar,minimal,0.129032
Ricardo Tobar,techno,0.134409
Ricardo Tobar,minimal techno,0.11828
Ricardo Tobar,electronic,0.107527
Ricardo Tobar,Border Community,0.134409
Ricardo Villalobos,minimal,0.280112
Ricardo Villalobos,techno,0.156863
Ricardo Villalobos,minimal techno,0.179272
Ricardo Villalobos,electronic,0.137255
Ricardo Villalobos & Fumiya Tanaka,minimal,0.222222
Ricardo Villalobos & Fumiya Tanaka,techno,0.277778
Ricardo Villalobos & Fumiya Tanaka,minimal techno,0.277778
Richard Davis,electronic,0.1287
Richard Davis,deep house,0.10296
Richie Hawtin,minimal,0.255754
Richie Hawtin,techno,0.240409
Richie Hawtin,minimal techno,0.173913
Richie Hawtin,electronic,0.122762
Riley Reinhold,minimal,0.214592
Riley Reinhold,minimal techno,0.182403
Riley Reinhold,trapez,0.122318
Ripperton,minimal,0.240385
Ripperton,techno,0.149038
Ripperton,tech house,0.125
Ripperton,deep house,0.112981
Robag Wruhme,minimal,0.231481
Robag Wruhme,techno,0.141204
Robag Wruhme,minimal techno,0.166667
Robag Wruhme,electronic,0.106481
Robert Babicz,minimal,0.249377
Robert Babicz,techno,0.187032
Robert Babicz,minimal techno,0.167082
Robert Babicz,electronic,0.139651
Robert Babicz,tech house,0.109726
Robert Hood,minimal,0.144737
Robert Hood,techno,0.263158
Robert Hood,electronic,0.1
Robert Hood,detroit techno,0.202632
Robert Hood,detroit,0.123684
Roberto Mozza,minimal,0.124528
Roberto Mozza,techno,0.124528
Roberto Mozza,minimal techno,0.377358
Roberto Mozza,electronic,0.124528
Roberto Mozza,tech house,0.124528
Roberto Mozza,minimal techno artists,0.124528
Robin Hirte,minimal,0.137931
Robin Hirte,techno,0.172414
Robin Hirte,minimal techno,0.137931
Robin Hirte,spotify,0.103448
Rocha & Lewinger,minimal,0.183824
Rocha & Lewinger,techno,0.152574
Rocha & Lewinger,minimal techno,0.183824
Rocha & Lewinger,electronic,0.152574
Rod Modell,techno,0.107042
Rod Modell,ambient,0.185915
Rod Modell,dub,0.143662
Rod Modell,dub techno,0.28169
Rodriguez Jr.,minimal,0.217391
Rodriguez Jr.,techno,0.130435
Rodriguez Jr.,minimal techno,0.156522
Roland M. Dill,minimal,0.278552
Roland M. Dill,techno,0.103064
Roland M. Dill,minimal techno,0.24234
Roland M. Dill,tech house,0.103064
Roman Flügel,techno,0.102837
Roman Flügel,electronic,0.16844
Roman Flügel,electro,0.120567
Roman Flügel,House,0.177305
Roman Lindau,techno,0.322581
Roman Lindau,minimal techno,0.258065
Roman Lindau,spotify,0.129032
Rone,minimal,0.180392
Rone,techno,0.196078
Rone,ambient,0.160784
Roy RosenfelD,minimal,0.172117
Roy RosenfelD,techno,0.146299
Roy RosenfelD,minimal techno,0.172117
Roy RosenfelD,House,0.172117
Rrose,minimal,0.138211
Rrose,techno,0.271003
Rrose,electronic,0.108401
Rrose,dub techno,0.173442
Rrose x Bob Ostertag,techno,0.294118
Rrose x Bob Ostertag,minimal techno,0.25
Rrose x Bob Ostertag,electronic,0.167647
Rrose x Bob Ostertag,experimental,0.123529
RSS B0YS,techno,0.3125
RSS B0YS,minimal techno,0.125
RSS B0YS,electronic,0.1875
Ruede Hagelstein,minimal,0.255754
Ruede Hagelstein,techno,0.161125
Ruede Hagelstein,electronic,0.11509
Ruede Hagelstein,House,0.102302
Run Stop Restore,minimal,0.192678
Run Stop Restore,techno,0.192678
Run Stop Restore,minimal techno,0.175337
Run Stop Restore,minus,0.127168
Ryan Crosson,minimal,0.192678
Ryan Crosson,techno,0.100193
Ryan Crosson,minimal techno,0.121387
Ryan Elliott,minimal,0.148984
Ryan Elliott,techno,0.225734
Ryan Elliott,minimal techno,0.187359
Ryo Murakami,minimal,0.222513
Ryo Murakami,minimal techno,0.26178
Ryo Murakami,tech house,0.13089
Rødhåd,techno,0.348432
Rødhåd,minimal techno,0.191638
Rødhåd,german,0.114983
Rødhåd,Berlin,0.114983
Salz,minimal,0.12301
Salz,minimal techno,0.10275
Salz,electronic,0.144718
Salz,Kompakt,0.12301
Samim,minimal,0.182149
Samim,electronic,0.15847
Samim,House,0.182149
Samim & Michal,minimal,0.191489
Samim & Michal,minimal techno,0.212766
Samim & Michal,electronic,0.106383
Samuel Kerridge,techno,0.221239
Samuel Kerridge,minimal techno,0.146018
Samuel Kerridge,electronic,0.146018
Samuel Kerridge,dub techno,0.146018
Samuel L. Session,techno,0.308642
Samuel L. Session,tribal techno,0.138889
Samuli Kemppi,minimal,0.123256
Samuli Kemppi,techno,0.232558
Samuli Kemppi,minimal techno,0.139535
Sandwell District,minimal,0.123167
Sandwell District,techno,0.293255
Sandwell District,minimal techno,0.13783
Sandwell District,dub techno,0.14956
Santos Resiak,minimal,0.302115
Santos Resiak,minimal techno,0.166163
Sascha Braemer,minimal,0.296736
Sascha Braemer,techno,0.11276
Sascha Braemer,minimal techno,0.142433
Sascha Braemer,tech house,0.20178
Sascha Dive,minimal,0.146341
Sascha Dive,tech house,0.113821
Sascha Dive,deep house,0.162602
Sascha Funke,minimal,0.275482
Sascha Funke,techno,0.157025
Sascha Funke,electronic,0.198347
Sascha Rydell,techno,0.37037
Sascha Rydell,minimal techno,0.244444
Sascha Rydell,tech house,0.162963
Savvas Ysatis,minimal,0.176056
Savvas Ysatis,techno,0.142606
Savvas Ysatis,minimal techno,0.158451
Sawlin,minimal,0.157895
Sawlin,techno,0.263158
Sawlin,minimal techno,0.210526
Sawlin,electronic,0.105263
Sawlin,ambient,0.105263
SCB,techno,0.2
SCB,electronic,0.145882
SCB,dub techno,0.235294
Schaeben & Voss,techno,0.182903
Schaeben & Voss,electronic,0.198807
Schaeben & Voss,Kompakt,0.198807
Scion,techno,0.12275
Scion,minimal techno,0.11784
Scion,dub techno,0.163666
SCSI-9,minimal,0.25974
SCSI-9,techno,0.124675
SCSI-9,minimal techno,0.150649
SCSI-9,electronic,0.127273
Sebastian Roya,minimal,0.253807
Sebastian Roya,techno,0.126904
Sebastian Roya,minimal techno,0.167513
Sebastian Russell,minimal,0.227273
Sebastian Russell,techno,0.113636
Sebastian Russell,minimal techno,0.113636
Sebo K,minimal,0.20202
Sebo K,techno,0.151515
Sebo K,minimal techno,0.165657
Sebo K,tech house,0.157576
Sei A,minimal,0.15192
Sei A,techno,0.166945
Sei A,tech house,0.110184
Sei A,Progressive House,0.125209
Selffish,ambient,0.123609
Sendai,minimal,0.111111
Sendai,techno,0.168582
Sendai,minimal techno,0.1341
Sendai,electronic,0.122605
Sendai,dub techno,0.191571
Sender Berlin,minimal,0.158416
Sender Berlin,techno,0.19802
Sender Berlin,tresor,0.118812
Sensual Physics,minimal techno,0.139665
Sensual Physics,netlabel,0.104749
Sensual Physics,dub-tech,0.121508
Seph,minimal,0.294118
Seph,minimal techno,0.226471
Seth Troxler,minimal,0.164204
Seth Troxler,techno,0.126437
Seth Troxler,minimal techno,0.103448
Seuil,minimal,0.31746
Seuil,techno,0.15873
Seuil,minimal techno,0.142857
Seuil,House,0.111111
Seuil,tech house,0.126984
sgnl_fltr,minimal,0.110811
sgnl_fltr,techno,0.102703
sgnl_fltr,minimal techno,0.127027
sgnl_fltr,ambient,0.135135
Shackleton,electronic,0.112676
Shackleton,dub,0.102113
Shackleton,dubstep,0.352113
Shades Of Gray,techno,0.235294
Shades Of Gray,minimal techno,0.134118
Shades Of Gray,electronic,0.134118
Shades Of Gray,tech house,0.134118
Shane Berry,minimal,0.257069
Shane Berry,techno,0.156812
Shane Berry,minimal techno,0.136247
Shed,minimal,0.143885
Shed,techno,0.239808
Shed,minimal techno,0.11271
Shed,dub techno,0.143885
Shifted,techno,0.302115
Shifted,minimal techno,0.18429
Shifted,dub techno,0.129909
Shinedoe,minimal,0.195833
Shinedoe,techno,0.208333
Shinedoe,electronic,0.11875
Shlomi Aber,minimal,0.234742
Shlomi Aber,techno,0.157277
Shlomi Aber,electronic,0.13615
Shonky,minimal,0.283286
Shonky,techno,0.201133
Shonky,electronic,0.147309
Sian,minimal,0.128866
Sian,minimal techno,0.100515
Sian,downtempo,0.128866
Sidney Charles,minimal,0.152174
Sidney Charles,minimal techno,0.152174
Sidney Charles,electronic,0.152174
Sidney Charles,House,0.173913
Sidney Charles,tech house,0.217391
Sil,minimal techno,0.10917
Sil,electronic,0.10917
Silent Servant,techno,0.322581
Silent Servant,minimal techno,0.148387
Silent Servant,electronic,0.129032
Silent Servant,dub techno,0.174194
Simina Grigoriu,minimal,0.143472
Simina Grigoriu,minimal techno,0.143472
Simina Grigoriu,german,0.143472
Simon Baker,minimal,0.226757
Simon Baker,techno,0.195011
Simon Garcia,minimal,0.190476
Simon Garcia,minimal techno,0.190476
Simon Garcia,electronic,0.190476
Simon Garcia,tech house,0.142857
Simon Garcia,tech-house,0.142857
Siopis,minimal techno,0.159236
Siopis,deep house,0.119427
SIS,minimal,0.20284
SIS,minimal techno,0.10142
SIS,House,0.123732
SIS,tech house,0.196755
Sistol,minimal,0.161638
Sistol,techno,0.215517
Sistol,minimal techno,0.12069
Sistol,glitch,0.1875
Skoozbot,minimal,0.237342
Skoozbot,techno,0.21519
Skoozbot,minimal techno,0.316456
Sleeparchive,minimal,0.222222
Sleeparchive,techno,0.182222
Sleeparchive,minimal techno,0.133333
Sleeper Thief,minimal,0.253807
Sleeper Thief,minimal techno,0.172589
Sleeper Thief,tech house,0.172589
SLG,minimal,0.236967
SLG,techno,0.177725
SLG,minimal techno,0.203791
SLG,tech house,0.104265
Smith n Hack,minimal,0.137552
Smith n Hack,electronic,0.105915
Smith n Hack,Disco,0.105915
SND,minimal,0.214592
SND,electronic,0.141631
SND,idm,0.133047
SND,glitch,0.199571
Snilloc,minimal,0.181818
Snilloc,minimal techno,0.181818
Snilloc,electronic,0.181818
Snilloc,tech house,0.181818
Socks and Sandals,minimal,0.226757
Socks and Sandals,minimal techno,0.14059
Solar & Poppcke,minimal,0.162835
Solar & Poppcke,minimal techno,0.191571
Solar & Poppcke,tech house,0.136015
Solaris BC,minimal techno,0.416667
Solaris BC,electronic,0.116667
Solaris BC,experimental,0.175
Solaris BC,minimalism,0.116667
Solaris BC,Justin Broadrick,0.116667
Solead,minimal techno,0.111111
Solead,Progressive House,0.111111
Solead,progressive trance,0.148148
Solee,minimal,0.27027
Solee,techno,0.135135
Solee,minimal techno,0.135135
Solee,electro,0.108108
Solee,neotrance,0.145946
Solomun,minimal,0.195695
Solomun,tech house,0.154599
Solomun,Progressive House,0.105675
Solomun,deep house,0.176125
Solomun & Stimming,minimal,0.27933
Solomun & Stimming,minimal techno,0.181564
Solomun & Stimming,electro,0.114525
Someone Else,minimal,0.293255
Someone Else,techno,0.184751
Someone Else,electronic,0.16129
Soukie & Windish,minimal,0.289017
Soukie & Windish,techno,0.144509
Soukie & Windish,minimal techno,0.144509
Soul Capsule,minimal,0.119942
Soul Capsule,minimal techno,0.144509
Soul Capsule,microhouse,0.119942
Sound Bros,minimal,0.144928
Sound Bros,minimal techno,0.289855
Sound Bros,electronic,0.144928
Spada,minimal,0.12782
Spada,minimal techno,0.12782
Spada,electronic,0.150376
Spada,neotrance,0.150376
Spartaque,minimal,0.224138
Spartaque,techno,0.287356
Spartaque,minimal techno,0.198276
Spartaque,electronic,0.103448
Spektre,minimal,0.269542
Spektre,techno,0.239892
Spektre,minimal techno,0.169811
Spektre,tech house,0.142857
Sr.Click,minimal,0.198807
Sr.Click,electronic,0.149105
Staffan Linzatti,minimal,0.26455
Staffan Linzatti,techno,0.219577
Steadycam,minimal,0.15748
Steadycam,electronic,0.103937
Steadycam,electro,0.146457
Stefan Goldmann,minimal,0.156495
Stefan Goldmann,techno,0.103286
Stefan Goldmann,minimal techno,0.103286
Stefan Tretau,minimal,0.137306
Stefan Tretau,techno,0.119171
Stefan Tretau,minimal techno,0.259067
Stefan Z,techno,0.165829
Stefan Z,minimal techno,0.502513
Stefan Z,electronic,0.165829
Stefan Z,tech house,0.165829
Stefano Noferini,House,0.181818
Stefano Noferini,tech house,0.145455
Stefano Noferini,funky house,0.103636
Sten,minimal,0.244499
Sten,minimal techno,0.144254
Stephan Bodzin,minimal,0.2849
Stephan Bodzin,techno,0.173789
Stephan Bodzin,minimal techno,0.213675
Stephan Bodzin,electronic,0.122507
Stephan Bodzin,tech house,0.102564
Stephan Bodzin vs Marc Romboy,minimal,0.28169
Stephan Bodzin vs Marc Romboy,techno,0.183099
Stephan Bodzin vs Marc Romboy,minimal techno,0.169014
Stephan Bodzin vs. Marc Romboy,minimal,0.1
Stephan Bodzin vs. Marc Romboy,techno,0.1
Stephan Bodzin vs. Marc Romboy,minimal techno,0.133333
Stephan Bodzin vs. Marc Romboy,electro house,0.133333
Stephan Bodzin vs. Marc Romboy,CP31,0.1
Stephan Hinz,minimal,0.253807
Stephan Hinz,minimal techno,0.147208
Stephan Hinz,electronic,0.147208
Stephan Hinz,tech house,0.22335
Stephen Beaupré,minimal,0.163934
Stephen Beaupré,techno,0.163934
Sterac,techno,0.2
Sterac,detroit techno,0.142
Stereoclip,techno,0.142241
Stereoclip,minimal techno,0.215517
Stereoclip,electronic,0.215517
Stereoclip,in que,0.142241
Stereoclip,shad,0.142241
Steve Barnes,techno,0.2
Steve Barnes,minimal techno,0.2
Steve Barnes,tech house,0.15
Steve Barnes,Fox,0.1
Steve Barnes,New Discoveries,0.1
Steve Bug,minimal,0.254453
Steve Bug,techno,0.167939
Steve Bug,minimal techno,0.145038
Steve Bug,electronic,0.10687
Stewart Walker,minimal,0.231481
Stewart Walker,techno,0.164352
Stewart Walker,minimal techno,0.141204
Stewart Walker,electronic,0.122685
Stimming,minimal,0.224719
Stimming,techno,0.121348
Stimming,minimal techno,0.150562
Stimming,tech house,0.182022
Stimming & Einmusik,minimal techno,0.278552
Stimming & Einmusik,tech house,0.278552
Stimming & Einmusik,Rosinche,0.172702
STL,minimal,0.147887
STL,techno,0.176056
STL,minimal techno,0.100352
STL,dub techno,0.133803
Studio 1,minimal,0.144351
Studio 1,techno,0.188285
Studio 1,minimal techno,0.209205
Style of Eye,minimal,0.165289
Style of Eye,minimal techno,0.158678
Style of Eye,electronic,0.122314
Style of Eye,House,0.127273
Style of Eye,tech house,0.158678
Styro2000,minimal,0.142857
Styro2000,minimal techno,0.178571
Styro2000,electronic,0.142857
Substance,minimal,0.145349
Substance,techno,0.122093
Substance,dub techno,0.133721
sudio,minimal techno,0.15083
sudio,ambient,0.128205
sudio,All,0.107089
sudio,iDEOLOGY,0.107089
Sunnery James & Ryan Marciano,techno,0.136116
Sunnery James & Ryan Marciano,minimal techno,0.136116
Sunnery James & Ryan Marciano,House,0.181488
Sunnery James & Ryan Marciano,deep house,0.181488
Sunnery James & Ryan Marciano,minimal house,0.136116
Sunnery James & Ryan Marciano,spotify,0.136116
Sunshine Jones,minimal,0.209644
Sunshine Jones,minimal techno,0.104822
Sunshine Jones,tech house,0.104822
Sunshine Jones,deep house,0.209644
Super Flu,minimal,0.301205
Super Flu,techno,0.165663
Super Flu,minimal techno,0.177711
Super Flu,electronic,0.13253
Super Flu,tech house,0.156627
Supermayer,minimal,0.203252
Supermayer,techno,0.158537
Supermayer,electronic,0.113821
Supermayer,Kompakt,0.113821
Superpitcher,minimal,0.162338
Superpitcher,techno,0.121753
Superpitcher,minimal techno,0.103896
Superpitcher,electronic,0.142857
Superpitcher,Kompakt,0.118506
Surgeon,minimal,0.134387
Surgeon,techno,0.395257
Surgeon,electronic,0.114625
Sustainer,minimal techno,0.259701
Sustainer,dub techno,0.298507
Sustainer,basic channel,0.110448
Sutekh,minimal,0.209644
Sutekh,minimal techno,0.115304
Sutekh,electronic,0.15304
Sutekh,idm,0.15304
Sven Laux,minimal,0.178571
Sven Laux,electronic,0.121429
Sven Laux,microhouse,0.1
Sven Väth,minimal,0.140187
Sven Väth,techno,0.311526
Sven Väth,electronic,0.190031
Sven Weisemann,minimal,0.108179
Sven Weisemann,dub techno,0.113456
Sven Weisemann,deep house,0.131926
Swat Squad,minimal,0.180505
Swat Squad,minimal techno,0.180505
Swayzak,minimal,0.188867
Swayzak,techno,0.101392
Swayzak,electronic,0.198807
Swayzak,House,0.115308
Sweet N Candy,minimal,0.168699
Sweet N Candy,minimal techno,0.203252
Sweet N Candy,electronic,0.134146
Sweet N Candy,tech house,0.134146
System 7,techno,0.147773
System 7,electronic,0.202429
System 7,ambient,0.168016
System 7,trance,0.117409
T++,techno,0.190476
T++,minimal techno,0.12381
T++,electronic,0.104762
T++,dub techno,0.137143
T++,dubstep,0.104762
Tadeo,minimal,0.235751
Tadeo,techno,0.259067
Tadeo,minimal techno,0.176166
Tapesh,minimal,0.115183
Tapesh,electronic,0.13438
Tapesh,House,0.13438
Tapesh,tech house,0.17452
Tapesh,deep house,0.13438
tekdev69,minimal,0.154083
tekdev69,electronic,0.117103
tekdev69,dub,0.154083
Terje Bakke,minimal,0.172117
Terje Bakke,minimal techno,0.172117
Terje Bakke,tech house,0.146299
Terje Bakke,Progressive House,0.122203
Terrence Dixon,techno,0.218045
Terrence Dixon,detroit techno,0.250627
Textural Being,minimal techno,0.142857
Textural Being,Ambient Techno,0.142857
Textural Being,dub techno,0.357143
Textural Being,deep house,0.178571
The Field,minimal,0.175844
The Field,techno,0.122558
The Field,minimal techno,0.159858
The Field,electronic,0.17762
The Field,ambient,0.120782
The Flashbulb,electronic,0.159218
The Flashbulb,idm,0.27933
The Flashbulb,experimental,0.139665
The Flashbulb,breakcore,0.178771
The Modernist,minimal,0.15949
The Modernist,techno,0.105263
The Modernist,minimal techno,0.110048
The Modernist,electronic,0.127592
The Modernist,Kompakt,0.137161
The Mole,minimal,0.15625
The Mole,techno,0.10625
The Mole,tech house,0.11875
The Noisemaker,minimal,0.199546
The Noisemaker,techno,0.174603
The Noisemaker,minimal techno,0.226757
The Noisemaker,experimental,0.14966
The Noisemaker,glitch,0.14966
The Rice Twins,minimal,0.207469
The Rice Twins,electronic,0.128631
The Rice Twins,Kompakt,0.105809
The Selph,minimal,0.102564
The Selph,techno,0.128205
The Suffragettes,minimal,0.254453
The Suffragettes,minimal techno,0.127226
The Viewers,minimal,0.306748
The Viewers,minimal techno,0.153374
The Viewers,tech house,0.196319
Theodor Zox,minimal,0.27933
Theodor Zox,techno,0.111732
Theodor Zox,minimal techno,0.128492
Theodor Zox,tech house,0.111732
Theorem,minimal,0.275482
Theorem,techno,0.187328
These Hidden Hands,techno,0.224215
These Hidden Hands,minimal techno,0.130045
These Hidden Hands,electronic,0.143498
These Hidden Hands,Industrial Techno,0.170404
Thomas Bjerring,minimal,0.10142
Thomas Bjerring,minimal techno,0.20284
Thomas Bjerring,electronic,0.133874
Thomas Bjerring,dub,0.133874
Thomas Bjerring & David Skog,minimal,0.124528
Thomas Bjerring & David Skog,minimal techno,0.377358
Thomas Bjerring & David Skog,electronic,0.124528
Thomas Bjerring & David Skog,electro,0.124528
Thomas Bjerring & David Skog,neopop,0.249057
Thomas Brinkmann,minimal,0.225734
Thomas Brinkmann,techno,0.137698
Thomas Brinkmann,minimal techno,0.115124
Thomas Brinkmann,electronic,0.13544
Thomas Fehlmann,minimal,0.170648
Thomas Fehlmann,techno,0.110922
Thomas Fehlmann,electronic,0.129693
Thomas Fehlmann,ambient,0.127986
Thomas P. Heckmann,techno,0.398406
Thomas P. Heckmann,electronic,0.115538
Thomas Schumacher,minimal,0.182584
Thomas Schumacher,techno,0.280899
Thomas Schumacher,minimal techno,0.103933
Thomas Schumacher,electronic,0.11236
Thomas Schumacher,electro,0.129213
Thomas/Mayer,minimal techno,0.165171
Thomas/Mayer,electronic,0.152603
Thomas/Mayer,Kompakt,0.179533
Tiefschwarz,minimal,0.131274
Tiefschwarz,electronic,0.19305
Tiefschwarz,electro,0.150579
Tiefschwarz,House,0.150579
Tigerskin,minimal,0.235849
Tigerskin,techno,0.122642
Tigerskin,tech house,0.150943
Tim Green,minimal,0.210375
Tim Green,minimal techno,0.152738
Tim Green,electronic,0.132565
Tim Green,tech house,0.288184
Tim Xavier,minimal,0.282486
Tim Xavier,minimal techno,0.141243
Tim Xavier,tech house,0.186441
Tin Man,minimal techno,0.18018
Tin Man,acid house,0.135135
Tin Man,deep house,0.156757
Tobi Neumann,minimal,0.234667
Tobi Neumann,techno,0.205333
Tobi Neumann,minimal techno,0.266667
Tobias Schmidt,techno,0.302115
Tobias Schmidt,electronic,0.102719
Tobias Schmidt,tresor,0.154079
Tobias.,minimal,0.108197
Tobias.,techno,0.327869
Tobias.,minimal techno,0.163934
Tobias.,electronic,0.134426
Toby Dreher,minimal,0.299401
Toby Dreher,techno,0.158683
Toby Dreher,minimal techno,0.182635
Toby Dreher,electronic,0.113772
Toby Dreher,tech house,0.137725
Tocadisco,electronic,0.146699
Tocadisco,electro,0.151589
Tocadisco,dance,0.107579
Tocadisco,House,0.244499
Tocadisco,electro house,0.100244
Todd Bodine,minimal,0.135255
Todd Bodine,techno,0.101996
Todd Bodine,minimal techno,0.221729
Todd Bodine,tresor,0.101996
Tolga Fidan,minimal,0.3125
Tolga Fidan,techno,0.14375
Tolga Fidan,minimal techno,0.221875
Tom Dazing,minimal,0.220751
Tom Dazing,techno,0.156733
Tom Dazing,minimal techno,0.220751
Tom Demac,minimal,0.242131
Tom Demac,techno,0.184019
Tom Demac,tech-house,0.1477
Tom Hades,minimal,0.193182
Tom Hades,techno,0.378788
Tom Hades,minimal techno,0.140152
Tom Laws,techno,0.336032
Tom Laws,minimal techno,0.404858
Tom Pooks,minimal,0.315457
Tom Pooks,techno,0.11041
Tom Pooks,electronic,0.132492
Tom Pooks,Kompakt,0.132492
Tomas Barfod,minimal,0.142626
Tomas Barfod,minimal techno,0.124797
Tomas Barfod,House,0.162075
Tomas Barfod,All,0.106969
Tomas Jirku,minimal,0.21692
Tomas Jirku,minimal techno,0.143167
Tomas Jirku,electronic,0.104121
Tommy Four Seven,techno,0.308642
Tommy Four Seven,minimal techno,0.141975
Tommy Four Seven,schranz,0.135802
Tone Def,minimal techno,0.114286
Tony Rohr,minimal,0.128049
Tony Rohr,techno,0.304878
Tony Rohr,minimal techno,0.164634
Tracing Arcs,trip-hop,0.142857
Tractile,minimal,0.321543
Tractile,techno,0.11254
Tractile,minimal techno,0.205788
Tractile,electronic,0.128617
Trentemøller,minimal,0.241546
Trentemøller,techno,0.123188
Trentemøller,electronic,0.229469
Tripmastaz,minimal,0.22831
Tripmastaz,minimal techno,0.130137
Tripmastaz,tech house,0.194064
Troy Pierce,minimal,0.327869
Troy Pierce,techno,0.15082
Troy Pierce,minimal techno,0.177049
Troy Pierce,electronic,0.121311
Truncate,techno,0.452489
Truncate,minimal techno,0.307692
Truncate,electronic,0.122172
Truss,minimal,0.125475
Truss,techno,0.380228
Truss,minimal techno,0.250951
Tufan Demir,minimal techno,0.227273
Tufan Demir,Need to Rate,0.136364
Turmspringer,minimal,0.22779
Turmspringer,techno,0.193622
Turmspringer,minimal techno,0.129841
Turmspringer,electronic,0.193622
Twerk,minimal,0.161426
Twerk,idm,0.169811
Twerk,glitch,0.209644
UMEK,minimal,0.151724
UMEK,techno,0.344828
UMEK,electronic,0.134483
Uto Karem,minimal,0.2
Uto Karem,techno,0.2
Uto Karem,minimal techno,0.136
Uusitalo,minimal,0.167224
Uusitalo,minimal techno,0.122074
Uusitalo,electronic,0.110368
Vainqueur,techno,0.137771
Vainqueur,dub techno,0.154799
Vandross,techno,0.5
Vandross,minimal techno,0.35
VCMG,techno,0.291545
VCMG,minimal techno,0.119534
VCMG,electronic,0.204082
VCMG,electronica,0.102041
Vector Lovers,electronic,0.199387
Vector Lovers,idm,0.306748
Vector Lovers,ambient,0.165644
Vernis,minimal,0.176471
Vernis,techno,0.235294
Vernis,minimal techno,0.294118
Vernis,All,0.117647
Victor Ruiz,techno,0.277778
Victor Ruiz,minimal techno,0.277778
Victor Ruiz,brazilian,0.111111
Victor Ruiz,electro techno,0.222222
Vincent Casanova,minimal techno,0.14245
Vladislav Delay,minimal,0.166058
Vladislav Delay,electronic,0.120438
Vladislav Delay,idm,0.10219
Vladislav Delay,ambient,0.182482
Vladislav Delay,glitch,0.136861
Voices from the Lake,techno,0.155769
